OSD188_6_14_RI	OSD189_6_14_YNG	OSD190_6_14_KI	OSD191_6_14_DRW	OSD31_6_14_PH	OSD32_6_14_NSI	OSD33_6_14_MI
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillales Incertae Sedis;Gynuella;
0.0120	0.0000	0.0000	0.0042	0.0167	0.0766	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus;
9.8972	8.8403	8.1014	3.4160	7.4626	9.8675	4.9138	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;
0.0159	0.0000	0.0044	0.0252	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SS1-B-06-26;
0.0000	0.0000	0.0044	0.0000	0.0000	0.0000	0.0344	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SUP05 cluster;
0.0000	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;TBZ33;
0.1674	0.0000	0.1367	0.0000	0.4171	0.0000	1.0022	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;ZD0405;
0.0000	0.0000	0.0044	0.0042	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;PYR10d3;
0.0000	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;
0.0239	0.0000	0.0044	0.0000	0.0083	0.0077	0.0286	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;
0.0000	0.0000	0.0000	0.0000	0.0083	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Alkanindiges;
0.0080	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0115	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Perlucidibaca;
0.0199	0.0000	0.0044	0.0000	0.0209	0.0000	0.0115	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;
0.1355	0.0175	0.0706	0.0588	0.2795	0.0460	0.0745	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;
0.0000	0.0000	0.0000	0.0084	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;SS1-B-09-64;
0.0000	0.0000	0.0044	0.0000	0.0000	0.0000	0.1718	Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Oceanococcus;
0.0000	0.0454	0.1852	0.0000	0.0083	0.0000	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Salinisphaera;
1.1121	0.0803	0.5777	0.7680	0.1293	0.2260	1.2428	Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;ZD0417 marine group;
0.0040	0.0000	0.0088	0.0588	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Sva0071;
0.0000	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;
0.0000	0.0000	0.0000	0.0084	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;1G93;
0.0000	0.0035	0.0088	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;EV818SWSAP88;
0.0040	0.0000	0.0044	0.0000	0.0042	0.0038	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Gven-D09;
0.0000	0.0000	0.0000	0.0210	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;H2-104-2;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0458	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Cycloclasticus;
0.0040	0.0000	0.0000	0.0000	0.0083	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Marine Methylotrophic Group 3;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0115	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Methylophaga;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;endosymbionts;
0.0040	0.0000	0.0044	0.0084	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;uncultured;
0.0080	0.0000	0.0044	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Cocleimonas;
0.0080	0.0000	0.0132	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Leucothrix;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Methylohalomonas;
0.0877	0.2024	0.0353	0.0462	0.1585	0.0498	0.1088	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Thiothrix;
0.0040	0.0035	0.0044	0.0084	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;uncultured;
0.0080	0.0105	0.0044	0.0210	0.0042	0.0192	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichales Incertae Sedis;Caedibacter;
0.0199	0.0454	0.0485	0.0629	0.0000	0.0000	0.0745	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichales Incertae Sedis;Candidatus Endoecteinascidia;
0.0080	0.0000	0.0000	0.0000	0.0125	0.0115	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;uncultured;
0.0040	0.0035	0.0044	0.0084	0.0167	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Enterovibrio;
0.0159	0.0140	0.0088	0.0168	0.0292	0.0230	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Grimontia;
0.0638	0.0035	0.0132	0.0336	0.0459	0.0153	0.0229	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium;
0.3029	0.2443	0.0882	0.1049	0.2670	0.2528	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;
0.0239	0.0035	0.0000	0.0000	0.0334	0.0383	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;uncultured;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;X35;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Algiphilaceae;Algiphilus;
0.2152	0.1326	0.1455	1.0366	0.3546	0.0766	0.2978	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;JTB255 marine benthic group;
0.0000	0.0000	0.0088	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Nevskiaceae;Nevskia;
0.0000	0.0000	0.0044	0.0000	0.0083	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Solimonadaceae;Fontimonas;
0.0000	0.0000	0.0132	0.0000	0.0000	0.0000	0.0115	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Solimonadaceae;Polycyclovorans;
0.0040	0.0000	0.0000	0.0000	0.0125	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;
0.1116	0.0314	0.0265	0.0462	0.0751	0.0613	0.0057	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;
0.0000	0.0000	0.0044	0.0000	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales Incertae Sedis;Steroidobacter;
0.0239	0.0000	0.0176	0.0713	0.0000	0.0038	0.2405	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;uncultured;
0.0399	0.0070	0.0617	0.3189	0.0083	0.0000	0.0802	Bacteria;Proteobacteria;Gammaproteobacteria;uncultured;
0.0000	0.0000	0.0000	0.0084	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;JTB23;
0.0239	0.0035	0.0176	0.0252	0.0042	0.0077	0.0401	Bacteria;Proteobacteria;JdFBHP3;
0.0000	0.0000	0.0000	0.0126	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;MACA-EFT26;
0.0000	0.0000	0.0044	0.0042	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;Proteobacteria Incertae Sedis;Unknown Order;Unknown Family;Candidatus Tenderia;
0.1116	0.0838	0.0662	0.1595	0.0083	0.0306	0.3150	Bacteria;Proteobacteria;SPOTSOCT00m83;
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	Bacteria;Proteobacteria;Skagenf62;
0.0000	0.0000	0.0000	0.0084	0.0000	0.0000	0.0000	Bacteria;Proteobacteria;pItb-vmat-80;
0.0000	0.0000	0.0000	0.0252	0.0000	0.0000	0.0000	Bacteria;RBG-1 (Zixibacteria);
0.2511	0.2757	0.1940	0.0965	0.0667	0.0843	0.8304	Bacteria;SBR1093;
0.0080	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;SR1 (Absconditabacteria);
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Saccharibacteria;
0.0000	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Brevinemataceae;Brevinema;
0.0080	0.0000	0.0000	0.0210	0.0000	0.0000	0.0000	Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Spirochaetaceae;Spirochaeta 2;
0.0080	0.0000	0.0000	0.0126	0.0000	0.0000	0.0057	Bacteria;TM6 (Dependentiae);
0.0000	0.0000	0.0044	0.0000	0.0000	0.0000	0.0000	Bacteria;Tectomicrobia;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Tectomicrobia;Tectomicrobia Incertae Sedis;Unknown Order;Unknown Family;Candidatus Entotheonella;
0.0000	0.0000	0.0000	0.0084	0.0042	0.0000	0.0000	Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;
0.0917	0.1012	0.0706	0.2182	0.0209	0.0498	0.0802	Bacteria;Verrucomicrobia;Arctic97B-4 marine group;
0.1036	0.0140	0.0265	0.3525	0.0083	0.0268	0.1374	Bacteria;Verrucomicrobia;OPB35 soil group;
0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	Bacteria;Verrucomicrobia;OPB35 soil group;Unknown Order;Unknown Family;Pedosphaera;
0.0319	0.0105	0.0044	0.0084	0.0000	0.0038	0.0057	Bacteria;Verrucomicrobia;Opitutae;A714019;
0.2073	0.0907	0.0970	0.1679	0.0042	0.0038	0.0458	Bacteria;Verrucomicrobia;Opitutae;MB11C04 marine group;
0.0080	0.0070	0.0132	0.0168	0.0000	0.0000	0.0057	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Cerasicoccus;
1.6143	1.4519	0.0000	0.0000	0.0125	0.0421	0.0000	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Coraliomargarita;
0.0080	0.0070	0.0309	0.0755	0.0042	0.0077	0.0000	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Lentimonas;
0.0239	0.0140	0.0132	0.0084	0.0042	0.0038	0.0057	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Pelagicoccus;
0.0000	0.0489	0.0000	0.0000	0.0000	0.0077	0.0344	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;marine group;
0.0080	0.0000	0.0000	0.0294	0.0000	0.0230	0.0000	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;uncultured;
0.0638	0.5340	0.0000	0.0042	0.0083	0.1877	0.0000	Bacteria;Verrucomicrobia;R76-B128;
0.0000	0.0000	0.0000	0.0126	0.0000	0.0000	0.0000	Bacteria;Verrucomicrobia;S-BQ2-57 soil group;
0.4703	0.0768	0.1235	0.4029	0.2711	0.0345	0.0916	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;DEV007;
0.0638	0.0244	0.0088	0.0084	0.0584	0.0000	0.0057	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Rubritalea;
0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Haloferula;
0.0080	0.0000	0.0000	0.0084	0.0042	0.0651	0.0000	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Persicirhabdus;
0.1634	0.0000	0.2029	0.0294	0.0459	0.0153	0.0401	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Roseibacillus;
0.0199	0.0000	0.0044	0.0000	0.0000	0.0000	0.0000	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;uncultured;
0.0080	0.0000	0.0000	0.1679	0.0000	0.0000	0.0000	Bacteria;Verrucomicrobia;WCHB1-41;
1.2954	1.4449	3.0827	1.8087	4.8054	3.0070	3.4534	No Relative
